13084.5740	13892.9740
13187.3740	13084.5740
13081.5500	13187.3740
14293.1500	13081.5500
13787.1500	14293.1500
13583.5500	13787.1500
16609.5500	13583.5500
16506.7500	16609.5500
16101.5500	16506.7500
13879.9500	15091.5500
15091.5500	16101.5500
13373.9500	13879.9500
11713.7900	13373.9500
11862.9580	11713.7900
8836.9580	11862.9580
9270.3820	8836.9580
8530.5260	9270.3820
10548.5260	8530.5260
10399.3580	10548.5260
10057.6620	10399.3580
10261.2620	10057.6620
9805.6620	10261.2620
7485.2620	9805.6620
7790.6700	7485.2620
7661.6460	7357.2460
7357.2460	7790.6700
7846.0940	7661.6460
8856.0940	7846.0940
10422.5100	8856.0940
11734.9100	10422.5100
11838.7180	11734.9100
12744.9100	11533.3100
11533.3100	11838.7180
14762.9100	12744.9100
14578.4620	14762.9100
15991.6620	14578.4620
16144.8620	15991.6620
16749.6620	15941.2620
15941.2620	16144.8620
17054.0620	16749.6620
18386.6220	17054.0620
17376.6220	18386.6220
17622.5580	17376.6220
15604.5580	17622.5580
16312.1580	15604.5580
14798.1580	16312.1580
13586.5580	14798.1580
13340.6220	13586.5580
13187.4220	13340.6220
11875.0220	13187.4220
11066.6220	11875.0220
10359.0220	11066.6220
10766.2220	10562.6220
10562.6220	10359.0220
13288.2220	10766.2220
11721.8060	13288.2220
13244.8780	11721.8060
14616.7180	14110.7180
14110.7180	13750.8780
13750.8780	13244.8780
19459.1180	15122.7180
15122.7180	14616.7180
19561.9180	19459.1180
19715.1180	19561.9180
19410.7180	19715.1180
18904.7180	19410.7180
18600.3180	18904.7180
18447.1180	18600.3180
20061.9180	18447.1180
19959.1180	20061.9180
20386.4940	19959.1180
20892.4940	20386.4940
21398.4940	20892.4940
20892.4940	21398.4940
21902.4940	20892.4940
19380.4940	21902.4940
20502.3820	19380.4940
18484.3820	20502.3820
19799.8060	18484.3820
19090.2060	19596.2060
19596.2060	19799.8060
19224.2540	19090.2060
19529.6620	19224.2540
19169.8220	19529.6620
19600.2220	19169.8220
19094.2220	19600.2220
18890.6220	19094.2220
20707.0220	18890.6220
21719.0380	20707.0220
20386.4780	21719.0380
22851.0220	20386.4780
24667.4220	22851.0220
24770.2220	24667.4220
24342.8460	24770.2220
25352.8460	24342.8460
25218.7980	25352.8460
24712.7980	25218.7980
24282.3980	24712.7980
24991.9980	24485.9980
24485.9980	24282.3980
23981.9980	24991.9980
22969.9820	23981.9980
21654.5580	22969.9820
20131.4860	21654.5580
20028.6860	20131.4860
20837.0860	20028.6860
20990.2860	20837.0860
20685.8860	20990.2860
21477.1500	20685.8860
19660.7500	21477.1500
20154.6540	19660.7500
25047.4540	22626.2540
22626.2540	20154.6540
25555.4700	25047.4540
27069.4700	25555.4700
27222.6700	27069.4700
25406.2700	27222.6700
25253.0700	25406.2700
24827.6940	26240.8940
26240.8940	25253.0700
31178.0620	28756.8620
28756.8620	24827.6940
30670.0460	31178.0620
30176.1420	30670.0460
29384.8780	30176.1420
28070.4780	28576.4780
28576.4780	29384.8780
26455.6780	28070.4780
29105.6780	26659.2780
